person_relationship_id,person_relationship_sequence,person_id_1,relationship_type,person_id_2,relationship_category,reference_id,relationship_notes
Bela_2:Uzziel_3:2823,2823,Bela_2,father,Uzziel_3,inferred,1CH 7:7,
Uzziel_3:Bela_2:2824,2824,Uzziel_3,son,Bela_2,explicit,1CH 7:7,
Bela_2:Jerimoth_1:2825,2825,Bela_2,father,Jerimoth_1,inferred,1CH 7:7,
Jerimoth_1:Bela_2:2826,2826,Jerimoth_1,son,Bela_2,explicit,1CH 7:7,
Bela_2:Iri_1:2827,2827,Bela_2,father,Iri_1,inferred,1CH 7:7,
Iri_1:Bela_2:2828,2828,Iri_1,son,Bela_2,explicit,1CH 7:7,
Becher_1:Zemirah_1:2829,2829,Becher_1,father,Zemirah_1,inferred,1CH 7:8,
Zemirah_1:Becher_1:2830,2830,Zemirah_1,son,Becher_1,explicit,1CH 7:8,
Becher_1:Joash_6:2831,2831,Becher_1,father,Joash_6,inferred,1CH 7:8,
Joash_6:Becher_1:2832,2832,Joash_6,son,Becher_1,explicit,1CH 7:8,
Becher_1:Eliezer_3:2833,2833,Becher_1,father,Eliezer_3,inferred,1CH 7:8,
Eliezer_3:Becher_1:2834,2834,Eliezer_3,son,Becher_1,explicit,1CH 7:8,
Becher_1:Elioenai_3:2835,2835,Becher_1,father,Elioenai_3,inferred,1CH 7:8,
Elioenai_3:Becher_1:2836,2836,Elioenai_3,son,Becher_1,explicit,1CH 7:8,
Becher_1:Omri_2:2837,2837,Becher_1,father,Omri_2,inferred,1CH 7:8,
Omri_2:Becher_1:2838,2838,Omri_2,son,Becher_1,explicit,1CH 7:8,
Becher_1:Jeremoth_1:2839,2839,Becher_1,father,Jeremoth_1,inferred,1CH 7:8,
Jeremoth_1:Becher_1:2840,2840,Jeremoth_1,son,Becher_1,explicit,1CH 7:8,
Becher_1:Abijah_4:2841,2841,Becher_1,father,Abijah_4,inferred,1CH 7:8,
Abijah_4:Becher_1:2842,2842,Abijah_4,son,Becher_1,explicit,1CH 7:8,
Becher_1:Anathoth_1:2843,2843,Becher_1,father,Anathoth_1,inferred,1CH 7:8,
Anathoth_1:Becher_1:2844,2844,Anathoth_1,son,Becher_1,explicit,1CH 7:8,
Becher_1:Alemeth_1:2845,2845,Becher_1,father,Alemeth_1,inferred,1CH 7:8,
Alemeth_1:Becher_1:2846,2846,Alemeth_1,son,Becher_1,explicit,1CH 7:8,
Ashbel_1:Bilhan_2:2847,2847,Ashbel_1,father,Bilhan_2,inferred,1CH 7:10,
Bilhan_2:Ashbel_1:2848,2848,Bilhan_2,son,Ashbel_1,explicit,1CH 7:10,
Bilhan_2:Jeush_2:2849,2849,Bilhan_2,father,Jeush_2,inferred,1CH 7:10,
Jeush_2:Bilhan_2:2850,2850,Jeush_2,son,Bilhan_2,explicit,1CH 7:10,
Bilhan_2:Benjamin_2:2851,2851,Bilhan_2,father,Benjamin_2,inferred,1CH 7:10,
Benjamin_2:Bilhan_2:2852,2852,Benjamin_2,son,Bilhan_2,explicit,1CH 7:10,
Bilhan_2:Ehud_2:2853,2853,Bilhan_2,father,Ehud_2,inferred,1CH 7:10,
Ehud_2:Bilhan_2:2854,2854,Ehud_2,son,Bilhan_2,explicit,1CH 7:10,
Bilhan_2:Chenaanah_2:2855,2855,Bilhan_2,father,Chenaanah_2,inferred,1CH 7:10,
Chenaanah_2:Bilhan_2:2856,2856,Chenaanah_2,son,Bilhan_2,explicit,1CH 7:10,
Bilhan_2:Zethan_1:2857,2857,Bilhan_2,father,Zethan_1,inferred,1CH 7:10,
Zethan_1:Bilhan_2:2858,2858,Zethan_1,son,Bilhan_2,explicit,1CH 7:10,
Bilhan_2:Tarshish_2:2859,2859,Bilhan_2,father,Tarshish_2,inferred,1CH 7:10,
Tarshish_2:Bilhan_2:2860,2860,Tarshish_2,son,Bilhan_2,explicit,1CH 7:10,
Bilhan_2:Ahishahar_1:2861,2861,Bilhan_2,father,Ahishahar_1,inferred,1CH 7:10,
Ahishahar_1:Bilhan_2:2862,2862,Ahishahar_1,son,Bilhan_2,explicit,1CH 7:10,
Iri_1:Muppim_1:2863,2863,Iri_1,father,Muppim_1,inferred,1CH 7:12,
Muppim_1:Iri_1:2864,2864,Muppim_1,son,Iri_1,explicit,1CH 7:12,
Iri_1:Huppim_1:2865,2865,Iri_1,father,Huppim_1,inferred,1CH 7:12,
Huppim_1:Iri_1:2866,2866,Huppim_1,son,Iri_1,explicit,1CH 7:12,
Ehi_1:Hushim_2:2867,2867,Ehi_1,father,Hushim_2,inferred,1CH 7:12,
Hushim_2:Ehi_1:2868,2868,Hushim_2,son,Ehi_1,explicit,1CH 7:12,
Manasseh_1:Asriel_2:2869,2869,Manasseh_1,father,Asriel_2,inferred,1CH 7:14,
Asriel_2:Manasseh_1:2870,2870,Asriel_2,son,Manasseh_1,explicit,1CH 7:14,
Machir_1:Maacah_5:2871,2871,Machir_1,husband,Maacah_5,inferred,1CH 7:15,
Maacah_5:Machir_1:2872,2872,Maacah_5,wife,Machir_1,explicit,1CH 7:15,
Maacah_5:Muppim_1:2873,2873,Maacah_5,sister,Muppim_1,explicit,1CH 7:15,
Muppim_1:Maacah_5:2874,2874,Muppim_1,brother,Maacah_5,inferred,1CH 7:15,
Maacah_5:Huppim_1:2875,2875,Maacah_5,sister,Huppim_1,explicit,1CH 7:15,
Huppim_1:Maacah_5:2876,2876,Huppim_1,brother,Maacah_5,inferred,1CH 7:15,
Machir_1:Zelophehad_2:2877,2877,Machir_1,husband,Zelophehad_2,inferred,1CH 7:15,
Zelophehad_2:Machir_1:2878,2878,Zelophehad_2,wife,Machir_1,explicit,1CH 7:15,
Machir_1:Peresh_1:2879,2879,Machir_1,father,Peresh_1,inferred,1CH 7:16,
Peresh_1:Machir_1:2880,2880,Peresh_1,son,Machir_1,explicit,1CH 7:16,
Machir_1:Sheresh_1:2881,2881,Machir_1,father,Sheresh_1,inferred,1CH 7:16,
Sheresh_1:Machir_1:2882,2882,Sheresh_1,son,Machir_1,explicit,1CH 7:16,
Peresh_1:Ulam_1:2883,2883,Peresh_1,father,Ulam_1,inferred,1CH 7:16,
Ulam_1:Peresh_1:2884,2884,Ulam_1,son,Peresh_1,explicit,1CH 7:16,
Peresh_1:Rakem_1:2885,2885,Peresh_1,father,Rakem_1,inferred,1CH 7:16,
Rakem_1:Peresh_1:2886,2886,Rakem_1,son,Peresh_1,explicit,1CH 7:16,
Ulam_1:Bedan_1:2887,2887,Ulam_1,father,Bedan_1,inferred,1CH 7:17,
Bedan_1:Ulam_1:2888,2888,Bedan_1,son,Ulam_1,explicit,1CH 7:17,
Gilead_1:Hammolecheth_1:2889,2889,Gilead_1,brother,Hammolecheth_1,inferred,1CH 7:18,
Hammolecheth_1:Gilead_1:2890,2890,Hammolecheth_1,sister,Gilead_1,explicit,1CH 7:18,
Hammolecheth_1:Ishhod_1:2891,2891,Hammolecheth_1,mother,Ishhod_1,explicit,1CH 7:18,
Ishhod_1:Hammolecheth_1:2892,2892,Ishhod_1,son,Hammolecheth_1,inferred,1CH 7:18,
Hammolecheth_1:Abiezer_2:2893,2893,Hammolecheth_1,mother,Abiezer_2,explicit,1CH 7:18,
Abiezer_2:Hammolecheth_1:2894,2894,Abiezer_2,son,Hammolecheth_1,inferred,1CH 7:18,
Hammolecheth_1:Mahlah_2:2895,2895,Hammolecheth_1,mother,Mahlah_2,explicit,1CH 7:18,
Mahlah_2:Hammolecheth_1:2896,2896,Mahlah_2,daughter,Hammolecheth_1,inferred,1CH 7:18,
Shemida_1:Ahian_1:2897,2897,Shemida_1,father,Ahian_1,inferred,1CH 7:19,
Ahian_1:Shemida_1:2898,2898,Ahian_1,son,Shemida_1,explicit,1CH 7:19,
Shemida_1:Shechem_3:2899,2899,Shemida_1,father,Shechem_3,inferred,1CH 7:19,
Shechem_3:Shemida_1:2900,2900,Shechem_3,son,Shemida_1,explicit,1CH 7:19,
Shemida_1:Lihki_1:2901,2901,Shemida_1,father,Lihki_1,inferred,1CH 7:19,
Lihki_1:Shemida_1:2902,2902,Lihki_1,son,Shemida_1,explicit,1CH 7:19,
Shemida_1:Aniam_1:2903,2903,Shemida_1,father,Aniam_1,inferred,1CH 7:19,
Aniam_1:Shemida_1:2904,2904,Aniam_1,son,Shemida_1,explicit,1CH 7:19,
Shuthelah_1:Bered_1:2905,2905,Shuthelah_1,father,Bered_1,inferred,1CH 7:20,
Bered_1:Shuthelah_1:2906,2906,Bered_1,son,Shuthelah_1,explicit,1CH 7:20,
Bered_1:Tahath_3:2907,2907,Bered_1,father,Tahath_3,inferred,1CH 7:20,
Tahath_3:Bered_1:2908,2908,Tahath_3,son,Bered_1,explicit,1CH 7:20,
Tahath_3:Eleadah_1:2909,2909,Tahath_3,father,Eleadah_1,inferred,1CH 7:20,
Eleadah_1:Tahath_3:2910,2910,Eleadah_1,son,Tahath_3,explicit,1CH 7:20,
Eleadah_1:Tahath_4:2911,2911,Eleadah_1,father,Tahath_4,inferred,1CH 7:20,
Tahath_4:Eleadah_1:2912,2912,Tahath_4,son,Eleadah_1,explicit,1CH 7:20,
Tahath_4:Zabad_2:2913,2913,Tahath_4,father,Zabad_2,inferred,1CH 7:21,
Zabad_2:Tahath_4:2914,2914,Zabad_2,son,Tahath_4,explicit,1CH 7:21,
Zabad_2:Shuthelah_2:2915,2915,Zabad_2,father,Shuthelah_2,inferred,1CH 7:21,
Shuthelah_2:Zabad_2:2916,2916,Shuthelah_2,son,Zabad_2,explicit,1CH 7:21,
Ephraim_1:Ezer_3:2917,2917,Ephraim_1,father,Ezer_3,inferred,1CH 7:21,
Ezer_3:Ephraim_1:2918,2918,Ezer_3,son,Ephraim_1,explicit,1CH 7:21,
Ephraim_1:Elead_1:2919,2919,Ephraim_1,father,Elead_1,inferred,1CH 7:21,
Elead_1:Ephraim_1:2920,2920,Elead_1,son,Ephraim_1,explicit,1CH 7:21,
Ephraim_1:Beriah_2:2921,2921,Ephraim_1,father,Beriah_2,inferred,1CH 7:23,
Beriah_2:Ephraim_1:2922,2922,Beriah_2,son,Ephraim_1,explicit,1CH 7:23,
Beriah_2:Sheerah_1:2923,2923,Beriah_2,father,Sheerah_1,inferred,1CH 7:24,
Sheerah_1:Beriah_2:2924,2924,Sheerah_1,daughter,Beriah_2,explicit,1CH 7:24,
Beriah_2:Rephah_1:2925,2925,Beriah_2,father,Rephah_1,inferred,1CH 7:25,
Rephah_1:Beriah_2:2926,2926,Rephah_1,son,Beriah_2,explicit,1CH 7:25,
Beriah_2:Resheph_1:2927,2927,Beriah_2,father,Resheph_1,inferred,1CH 7:25,
Resheph_1:Beriah_2:2928,2928,Resheph_1,son,Beriah_2,explicit,1CH 7:25,
Resheph_1:Telah_1:2929,2929,Resheph_1,father,Telah_1,inferred,1CH 7:25,
Telah_1:Resheph_1:2930,2930,Telah_1,son,Resheph_1,explicit,1CH 7:25,
Telah_1:Tahan_2:2931,2931,Telah_1,father,Tahan_2,inferred,1CH 7:25,
Tahan_2:Telah_1:2932,2932,Tahan_2,son,Telah_1,explicit,1CH 7:25,
Tahan_2:Ladan_1:2933,2933,Tahan_2,father,Ladan_1,inferred,1CH 7:26,
Ladan_1:Tahan_2:2934,2934,Ladan_1,son,Tahan_2,explicit,1CH 7:26,
Ladan_1:Ammihud_1:2935,2935,Ladan_1,father,Ammihud_1,inferred,1CH 7:26,
Ammihud_1:Ladan_1:2936,2936,Ammihud_1,son,Ladan_1,explicit,1CH 7:26,
Malchiel_1:Birzaith_1:2937,2937,Malchiel_1,father,Birzaith_1,explicit,1CH 7:31,
Birzaith_1:Malchiel_1:2938,2938,Birzaith_1,son,Malchiel_1,inferred,1CH 7:31,
Heber_1:Japhlet_1:2939,2939,Heber_1,father,Japhlet_1,explicit,1CH 7:32,
Japhlet_1:Heber_1:2940,2940,Japhlet_1,son,Heber_1,inferred,1CH 7:32,
Heber_1:Shomer_2:2941,2941,Heber_1,father,Shomer_2,explicit,1CH 7:32,
Shomer_2:Heber_1:2942,2942,Shomer_2,son,Heber_1,inferred,1CH 7:32,
Heber_1:Hotham_1:2943,2943,Heber_1,father,Hotham_1,explicit,1CH 7:32,
Hotham_1:Heber_1:2944,2944,Hotham_1,son,Heber_1,inferred,1CH 7:32,
Heber_1:Shua_2:2945,2945,Heber_1,father,Shua_2,explicit,1CH 7:32,
Shua_2:Heber_1:2946,2946,Shua_2,daughter,Heber_1,inferred,1CH 7:32,
Japhlet_1:Pasach_1:2947,2947,Japhlet_1,father,Pasach_1,inferred,1CH 7:33,
Pasach_1:Japhlet_1:2948,2948,Pasach_1,son,Japhlet_1,explicit,1CH 7:33,
Japhlet_1:Bimhal_1:2949,2949,Japhlet_1,father,Bimhal_1,inferred,1CH 7:33,
Bimhal_1:Japhlet_1:2950,2950,Bimhal_1,son,Japhlet_1,explicit,1CH 7:33,
Japhlet_1:Ashvath_1:2951,2951,Japhlet_1,father,Ashvath_1,inferred,1CH 7:33,
Ashvath_1:Japhlet_1:2952,2952,Ashvath_1,son,Japhlet_1,explicit,1CH 7:33,
Shomer_2:Ahi_2:2953,2953,Shomer_2,father,Ahi_2,inferred,1CH 7:34,
Ahi_2:Shomer_2:2954,2954,Ahi_2,son,Shomer_2,explicit,1CH 7:34,
Shomer_2:Rohgah_1:2955,2955,Shomer_2,father,Rohgah_1,inferred,1CH 7:34,
Rohgah_1:Shomer_2:2956,2956,Rohgah_1,son,Shomer_2,explicit,1CH 7:34,
Shomer_2:Jehubbah_1:2957,2957,Shomer_2,father,Jehubbah_1,inferred,1CH 7:34,
Jehubbah_1:Shomer_2:2958,2958,Jehubbah_1,son,Shomer_2,explicit,1CH 7:34,
Shomer_2:Aram_3:2959,2959,Shomer_2,father,Aram_3,inferred,1CH 7:34,
Aram_3:Shomer_2:2960,2960,Aram_3,son,Shomer_2,explicit,1CH 7:34,
Hotham_1:Zophah_1:2961,2961,Hotham_1,father,Zophah_1,inferred,1CH 7:35,
Zophah_1:Hotham_1:2962,2962,Zophah_1,son,Hotham_1,explicit,1CH 7:35,
Hotham_1:Imna_1:2963,2963,Hotham_1,father,Imna_1,inferred,1CH 7:35,
Imna_1:Hotham_1:2964,2964,Imna_1,son,Hotham_1,explicit,1CH 7:35,
Hotham_1:Shelesh_1:2965,2965,Hotham_1,father,Shelesh_1,inferred,1CH 7:35,
Shelesh_1:Hotham_1:2966,2966,Shelesh_1,son,Hotham_1,explicit,1CH 7:35,
Hotham_1:Amal_1:2967,2967,Hotham_1,father,Amal_1,inferred,1CH 7:35,
Amal_1:Hotham_1:2968,2968,Amal_1,son,Hotham_1,explicit,1CH 7:35,
Zophah_1:Suah_1:2969,2969,Zophah_1,father,Suah_1,inferred,1CH 7:36,
Suah_1:Zophah_1:2970,2970,Suah_1,son,Zophah_1,explicit,1CH 7:36,
Zophah_1:Harnepher_1:2971,2971,Zophah_1,father,Harnepher_1,inferred,1CH 7:36,
Harnepher_1:Zophah_1:2972,2972,Harnepher_1,son,Zophah_1,explicit,1CH 7:36,
Zophah_1:Shual_1:2973,2973,Zophah_1,father,Shual_1,inferred,1CH 7:36,
Shual_1:Zophah_1:2974,2974,Shual_1,son,Zophah_1,explicit,1CH 7:36,
Zophah_1:Beri_1:2975,2975,Zophah_1,father,Beri_1,inferred,1CH 7:36,
Beri_1:Zophah_1:2976,2976,Beri_1,son,Zophah_1,explicit,1CH 7:36,
Zophah_1:Imrah_1:2977,2977,Zophah_1,father,Imrah_1,inferred,1CH 7:36,
Imrah_1:Zophah_1:2978,2978,Imrah_1,son,Zophah_1,explicit,1CH 7:36,
Zophah_1:Bezer_1:2979,2979,Zophah_1,father,Bezer_1,inferred,1CH 7:37,
Bezer_1:Zophah_1:2980,2980,Bezer_1,son,Zophah_1,explicit,1CH 7:37,
Zophah_1:Hodaviah_3:2981,2981,Zophah_1,father,Hodaviah_3,inferred,1CH 7:37,
Hodaviah_3:Zophah_1:2982,2982,Hodaviah_3,son,Zophah_1,explicit,1CH 7:37,
Zophah_1:Shamma_1:2983,2983,Zophah_1,father,Shamma_1,inferred,1CH 7:37,
Shamma_1:Zophah_1:2984,2984,Shamma_1,son,Zophah_1,explicit,1CH 7:37,
Zophah_1:Shilshah_1:2985,2985,Zophah_1,father,Shilshah_1,inferred,1CH 7:37,
Shilshah_1:Zophah_1:2986,2986,Shilshah_1,son,Zophah_1,explicit,1CH 7:37,
Zophah_1:Ithran_2:2987,2987,Zophah_1,father,Ithran_2,inferred,1CH 7:37,
Ithran_2:Zophah_1:2988,2988,Ithran_2,son,Zophah_1,explicit,1CH 7:37,
Zophah_1:Beera_1:2989,2989,Zophah_1,father,Beera_1,inferred,1CH 7:37,
Beera_1:Zophah_1:2990,2990,Beera_1,son,Zophah_1,explicit,1CH 7:37,
Ithran_2:Jephunneh_2:2991,2991,Ithran_2,father,Jephunneh_2,inferred,1CH 7:38,
Jephunneh_2:Ithran_2:2992,2992,Jephunneh_2,son,Ithran_2,explicit,1CH 7:38,
Ithran_2:Pispa_1:2993,2993,Ithran_2,father,Pispa_1,inferred,1CH 7:38,
Pispa_1:Ithran_2:2994,2994,Pispa_1,son,Ithran_2,explicit,1CH 7:38,
Ithran_2:Ara_1:2995,2995,Ithran_2,father,Ara_1,inferred,1CH 7:38,
Ara_1:Ithran_2:2996,2996,Ara_1,son,Ithran_2,explicit,1CH 7:38,
Jephunneh_2:Arah_1:2997,2997,Jephunneh_2,father,Arah_1,inferred,1CH 7:39,
Arah_1:Jephunneh_2:2998,2998,Arah_1,son,Jephunneh_2,explicit,1CH 7:39,
Jephunneh_2:Hanniel_2:2999,2999,Jephunneh_2,father,Hanniel_2,inferred,1CH 7:39,
Hanniel_2:Jephunneh_2:3000,3000,Hanniel_2,son,Jephunneh_2,explicit,1CH 7:39,
Jephunneh_2:Rizia_1:3001,3001,Jephunneh_2,father,Rizia_1,inferred,1CH 7:39,
Rizia_1:Jephunneh_2:3002,3002,Rizia_1,son,Jephunneh_2,explicit,1CH 7:39,
Benjamin_1:Rapha_1:3003,3003,Benjamin_1,father,Rapha_1,explicit,1CH 8:2,
Rapha_1:Benjamin_1:3004,3004,Rapha_1,son,Benjamin_1,inferred,1CH 8:2,
Bela_2:Abihud_1:3005,3005,Bela_2,father,Abihud_1,inferred,1CH 8:3,
Abihud_1:Bela_2:3006,3006,Abihud_1,son,Bela_2,explicit,1CH 8:3,
Bela_2:Abishua_2:3007,3007,Bela_2,father,Abishua_2,inferred,1CH 8:4,
Abishua_2:Bela_2:3008,3008,Abishua_2,son,Bela_2,explicit,1CH 8:4,
Bela_2:Ahoah_1:3009,3009,Bela_2,father,Ahoah_1,inferred,1CH 8:4,
Ahoah_1:Bela_2:3010,3010,Ahoah_1,son,Bela_2,explicit,1CH 8:4,
Bela_2:Gera_3:3011,3011,Bela_2,father,Gera_3,inferred,1CH 8:5,
Gera_3:Bela_2:3012,3012,Gera_3,son,Bela_2,explicit,1CH 8:5,
Ehud_2:Naaman_3:3013,3013,Ehud_2,father,Naaman_3,inferred,1CH 8:7,
Naaman_3:Ehud_2:3014,3014,Naaman_3,son,Ehud_2,explicit,1CH 8:7,
Ehud_2:Ahijah_4:3015,3015,Ehud_2,father,Ahijah_4,inferred,1CH 8:7,
Ahijah_4:Ehud_2:3016,3016,Ahijah_4,son,Ehud_2,explicit,1CH 8:7,
Ehud_2:Gera_4:3017,3017,Ehud_2,father,Gera_4,inferred,1CH 8:7,
Gera_4:Ehud_2:3018,3018,Gera_4,son,Ehud_2,explicit,1CH 8:7,
Gera_4:Uzzah_3:3019,3019,Gera_4,father,Uzzah_3,inferred,1CH 8:7,
Uzzah_3:Gera_4:3020,3020,Uzzah_3,son,Gera_4,explicit,1CH 8:7,
Gera_4:Ahihud_2:3021,3021,Gera_4,father,Ahihud_2,inferred,1CH 8:7,
Ahihud_2:Gera_4:3022,3022,Ahihud_2,son,Gera_4,explicit,1CH 8:7,
Gera_4:Shaharaim_1:3023,3023,Gera_4,father,Shaharaim_1,inferred,1CH 8:8,
Shaharaim_1:Gera_4:3024,3024,Shaharaim_1,son,Gera_4,explicit,1CH 8:8,
Shaharaim_1:Hushim_3:3025,3025,Shaharaim_1,husband,Hushim_3,inferred,1CH 8:8,
Hushim_3:Shaharaim_1:3026,3026,Hushim_3,wife,Shaharaim_1,explicit,1CH 8:8,
Shaharaim_1:Baara_1:3027,3027,Shaharaim_1,husband,Baara_1,inferred,1CH 8:8,
Baara_1:Shaharaim_1:3028,3028,Baara_1,wife,Shaharaim_1,explicit,1CH 8:8,
Shaharaim_1:Hodesh_1:3029,3029,Shaharaim_1,husband,Hodesh_1,inferred,1CH 8:9,
Hodesh_1:Shaharaim_1:3030,3030,Hodesh_1,wife,Shaharaim_1,explicit,1CH 8:9,
Shaharaim_1:Jobab_4:3031,3031,Shaharaim_1,father,Jobab_4,explicit,1CH 8:9,
Jobab_4:Shaharaim_1:3032,3032,Jobab_4,son,Shaharaim_1,inferred,1CH 8:9,
Shaharaim_1:Zibia_1:3033,3033,Shaharaim_1,father,Zibia_1,explicit,1CH 8:9,
Zibia_1:Shaharaim_1:3034,3034,Zibia_1,son,Shaharaim_1,inferred,1CH 8:9,
Shaharaim_1:Mesha_3:3035,3035,Shaharaim_1,father,Mesha_3,explicit,1CH 8:9,
Mesha_3:Shaharaim_1:3036,3036,Mesha_3,son,Shaharaim_1,inferred,1CH 8:9,
Shaharaim_1:Malcam_1:3037,3037,Shaharaim_1,father,Malcam_1,explicit,1CH 8:9,
Malcam_1:Shaharaim_1:3038,3038,Malcam_1,son,Shaharaim_1,inferred,1CH 8:9,
Shaharaim_1:Jeuz_1:3039,3039,Shaharaim_1,father,Jeuz_1,explicit,1CH 8:10,
Jeuz_1:Shaharaim_1:3040,3040,Jeuz_1,son,Shaharaim_1,inferred,1CH 8:10,
Shaharaim_1:Sachia_1:3041,3041,Shaharaim_1,father,Sachia_1,explicit,1CH 8:10,
Sachia_1:Shaharaim_1:3042,3042,Sachia_1,son,Shaharaim_1,inferred,1CH 8:10,
Shaharaim_1:Mirmah_1:3043,3043,Shaharaim_1,father,Mirmah_1,explicit,1CH 8:10,
Mirmah_1:Shaharaim_1:3044,3044,Mirmah_1,son,Shaharaim_1,inferred,1CH 8:10,
Hodesh_1:Jobab_4:3045,3045,Hodesh_1,mother,Jobab_4,inferred,1CH 8:9,
Jobab_4:Hodesh_1:3046,3046,Jobab_4,son,Hodesh_1,inferred,1CH 8:9,
Hodesh_1:Zibia_1:3047,3047,Hodesh_1,mother,Zibia_1,inferred,1CH 8:9,
Zibia_1:Hodesh_1:3048,3048,Zibia_1,son,Hodesh_1,inferred,1CH 8:9,
Hodesh_1:Mesha_3:3049,3049,Hodesh_1,mother,Mesha_3,inferred,1CH 8:9,
Mesha_3:Hodesh_1:3050,3050,Mesha_3,son,Hodesh_1,inferred,1CH 8:9,
Hodesh_1:Malcam_1:3051,3051,Hodesh_1,mother,Malcam_1,inferred,1CH 8:9,
Malcam_1:Hodesh_1:3052,3052,Malcam_1,son,Hodesh_1,inferred,1CH 8:9,
Hodesh_1:Jeuz_1:3053,3053,Hodesh_1,mother,Jeuz_1,inferred,1CH 8:10,
Jeuz_1:Hodesh_1:3054,3054,Jeuz_1,son,Hodesh_1,inferred,1CH 8:10,
Hodesh_1:Sachia_1:3055,3055,Hodesh_1,mother,Sachia_1,inferred,1CH 8:10,
Sachia_1:Hodesh_1:3056,3056,Sachia_1,son,Hodesh_1,inferred,1CH 8:10,
Hodesh_1:Mirmah_1:3057,3057,Hodesh_1,mother,Mirmah_1,inferred,1CH 8:10,
Mirmah_1:Hodesh_1:3058,3058,Mirmah_1,son,Hodesh_1,inferred,1CH 8:10,
Shaharaim_1:Abitub_1:3059,3059,Shaharaim_1,father,Abitub_1,explicit,1CH 8:11,
Abitub_1:Shaharaim_1:3060,3060,Abitub_1,son,Shaharaim_1,inferred,1CH 8:11,
Shaharaim_1:Elpaal_1:3061,3061,Shaharaim_1,father,Elpaal_1,explicit,1CH 8:11,
Elpaal_1:Shaharaim_1:3062,3062,Elpaal_1,son,Shaharaim_1,inferred,1CH 8:11,
Hushim_3:Abitub_1:3063,3063,Hushim_3,father,Abitub_1,explicit,1CH 8:11,
Abitub_1:Hushim_3:3064,3064,Abitub_1,son,Hushim_3,inferred,1CH 8:11,
Hushim_3:Elpaal_1:3065,3065,Hushim_3,father,Elpaal_1,explicit,1CH 8:11,
Elpaal_1:Hushim_3:3066,3066,Elpaal_1,son,Hushim_3,inferred,1CH 8:11,
Elpaal_1:Eber_3:3067,3067,Elpaal_1,father,Eber_3,inferred,1CH 8:12,
Eber_3:Elpaal_1:3068,3068,Eber_3,son,Elpaal_1,explicit,1CH 8:12,
Elpaal_1:Misham_1:3069,3069,Elpaal_1,father,Misham_1,inferred,1CH 8:12,
Misham_1:Elpaal_1:3070,3070,Misham_1,son,Elpaal_1,explicit,1CH 8:12,
Elpaal_1:Shemed_1:3071,3071,Elpaal_1,father,Shemed_1,inferred,1CH 8:12,
Shemed_1:Elpaal_1:3072,3072,Shemed_1,son,Elpaal_1,explicit,1CH 8:12,
Elpaal_1:Beriah_3:3073,3073,Elpaal_1,father,Beriah_3,inferred,1CH 8:13,
Beriah_3:Elpaal_1:3074,3074,Beriah_3,son,Elpaal_1,explicit,1CH 8:13,
Elpaal_1:Shema_3:3075,3075,Elpaal_1,father,Shema_3,inferred,1CH 8:13,
Shema_3:Elpaal_1:3076,3076,Shema_3,son,Elpaal_1,explicit,1CH 8:13,
Elpaal_1:Ahio_2:3077,3077,Elpaal_1,father,Ahio_2,inferred,1CH 8:14,
Ahio_2:Elpaal_1:3078,3078,Ahio_2,son,Elpaal_1,explicit,1CH 8:14,
Elpaal_1:Shashak_1:3079,3079,Elpaal_1,father,Shashak_1,inferred,1CH 8:14,
Shashak_1:Elpaal_1:3080,3080,Shashak_1,son,Elpaal_1,explicit,1CH 8:14,
Elpaal_1:Jeremoth_2:3081,3081,Elpaal_1,father,Jeremoth_2,inferred,1CH 8:14,
Jeremoth_2:Elpaal_1:3082,3082,Jeremoth_2,son,Elpaal_1,explicit,1CH 8:14,
Beriah_3:Zebadiah_1:3083,3083,Beriah_3,father,Zebadiah_1,inferred,1CH 8:15,
Zebadiah_1:Beriah_3:3084,3084,Zebadiah_1,son,Beriah_3,explicit,1CH 8:15,
Beriah_3:Arad_1:3085,3085,Beriah_3,father,Arad_1,inferred,1CH 8:15,
Arad_1:Beriah_3:3086,3086,Arad_1,son,Beriah_3,explicit,1CH 8:15,
Beriah_3:Eder_1:3087,3087,Beriah_3,father,Eder_1,inferred,1CH 8:15,
Eder_1:Beriah_3:3088,3088,Eder_1,son,Beriah_3,explicit,1CH 8:15,
Beriah_3:Michael_5:3089,3089,Beriah_3,father,Michael_5,inferred,1CH 8:16,
Michael_5:Beriah_3:3090,3090,Michael_5,son,Beriah_3,explicit,1CH 8:16,
Beriah_3:Ishpah_1:3091,3091,Beriah_3,father,Ishpah_1,inferred,1CH 8:16,
Ishpah_1:Beriah_3:3092,3092,Ishpah_1,son,Beriah_3,explicit,1CH 8:16,
Beriah_3:Joha_1:3093,3093,Beriah_3,father,Joha_1,inferred,1CH 8:16,
Joha_1:Beriah_3:3094,3094,Joha_1,son,Beriah_3,explicit,1CH 8:16,
Elpaal_1:Zebadiah_2:3095,3095,Elpaal_1,father,Zebadiah_2,inferred,1CH 8:17,
Zebadiah_2:Elpaal_1:3096,3096,Zebadiah_2,son,Elpaal_1,explicit,1CH 8:17,
Elpaal_1:Meshullam_4:3097,3097,Elpaal_1,father,Meshullam_4,inferred,1CH 8:17,
Meshullam_4:Elpaal_1:3098,3098,Meshullam_4,son,Elpaal_1,explicit,1CH 8:17,
